country_name,country_code,indicator_name,year,value,region,continent
switzerland,che,rule of law,2010-12-31,1.74979496002197,europe & central asia,europe
switzerland,che,rule of law,2011-12-31,1.72214198112488,europe & central asia,europe
switzerland,che,rule of law,2012-12-31,1.81180202960968,europe & central asia,europe
switzerland,che,rule of law,2013-12-31,1.79608643054962,europe & central asia,europe
switzerland,che,rule of law,2014-12-31,1.99034976959229,europe & central asia,europe
switzerland,che,rule of law,2015-12-31,1.9384081363678,europe & central asia,europe
switzerland,che,rule of law,2016-12-31,1.93735802173615,europe & central asia,europe
switzerland,che,rule of law,2017-12-31,1.92115151882172,europe & central asia,europe
switzerland,che,rule of law,2018-12-31,1.92139852046967,europe & central asia,europe
switzerland,che,rule of law,2019-12-31,1.89818131923676,europe & central asia,europe
switzerland,che,rule of law,2020-12-31,1.81734955310822,europe & central asia,europe
switzerland,che,rule of law,2021-12-31,1.80816388130188,europe & central asia,europe
switzerland,che,voice and accountability,1996-12-31,1.42448508739471,europe & central asia,europe
switzerland,che,voice and accountability,1998-12-31,1.41288626194,europe & central asia,europe
switzerland,che,voice and accountability,2000-12-31,1.41334688663483,europe & central asia,europe
switzerland,che,voice and accountability,2002-12-31,1.42574501037598,europe & central asia,europe
switzerland,che,voice and accountability,2003-12-31,1.4539322853088401,europe & central asia,europe
switzerland,che,voice and accountability,2004-12-31,1.69253361225128,europe & central asia,europe
switzerland,che,voice and accountability,2005-12-31,1.58643817901611,europe & central asia,europe
switzerland,che,voice and accountability,2006-12-31,1.51800584793091,europe & central asia,europe
switzerland,che,voice and accountability,2007-12-31,1.50381481647491,europe & central asia,europe
switzerland,che,voice and accountability,2008-12-31,1.51682984828949,europe & central asia,europe
switzerland,che,voice and accountability,2009-12-31,1.55331099033356,europe & central asia,europe
switzerland,che,voice and accountability,2010-12-31,1.58491122722626,europe & central asia,europe
switzerland,che,voice and accountability,2011-12-31,1.58480751514435,europe & central asia,europe
switzerland,che,voice and accountability,2012-12-31,1.64012205600739,europe & central asia,europe
switzerland,che,voice and accountability,2013-12-31,1.628098487854,europe & central asia,europe
switzerland,che,voice and accountability,2014-12-31,1.55951905250549,europe & central asia,europe
switzerland,che,voice and accountability,2015-12-31,1.55852127075195,europe & central asia,europe
switzerland,che,voice and accountability,2016-12-31,1.53184378147125,europe & central asia,europe
switzerland,che,voice and accountability,2017-12-31,1.55687570571899,europe & central asia,europe
switzerland,che,voice and accountability,2018-12-31,1.57994663715363,europe & central asia,europe
switzerland,che,voice and accountability,2019-12-31,1.49699628353119,europe & central asia,europe
switzerland,che,voice and accountability,2020-12-31,1.53966736793518,europe & central asia,europe
switzerland,che,voice and accountability,2021-12-31,1.55418312549591,europe & central asia,europe
syrian arab republic,syr,control of corruption,1996-12-31,-0.881176233291626,middle east & north africa,asia
syrian arab republic,syr,control of corruption,1998-12-31,-0.914689540863037,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2000-12-31,-1.00953269004822,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2002-12-31,-0.39979687333107,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2003-12-31,-0.801886260509491,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2004-12-31,-0.829437732696533,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2005-12-31,-0.852751672267914,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2006-12-31,-0.949827790260315,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2007-12-31,-1.00992751121521,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2008-12-31,-1.07074987888336,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2009-12-31,-1.05090487003326,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2010-12-31,-1.10248649120331,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2011-12-31,-1.10073792934418,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2012-12-31,-1.21936678886414,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2013-12-31,-1.26526856422424,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2014-12-31,-1.56001710891724,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2015-12-31,-1.5525449514389,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2016-12-31,-1.57885193824768,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2017-12-31,-1.56813323497772,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2018-12-31,-1.63150668144226,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2019-12-31,-1.6931779384613,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2020-12-31,-1.71819663047791,middle east & north africa,asia
syrian arab republic,syr,control of corruption,2021-12-31,-1.78192281723022,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,1996-12-31,-0.80480819940567,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,1998-12-31,-1.05510711669922,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2000-12-31,-0.943567037582397,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2002-12-31,-0.908703207969666,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2003-12-31,-1.13893091678619,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2004-12-31,-1.05987346172333,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2005-12-31,-1.14605414867401,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2006-12-31,-0.808171331882477,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2007-12-31,-0.689914643764496,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2008-12-31,-0.508487224578857,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2009-12-31,-0.479980647563934,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2010-12-31,-0.439207285642624,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2011-12-31,-0.510261297225952,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2012-12-31,-1.14881825447083,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2013-12-31,-1.39845490455627,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2014-12-31,-1.3980633020401,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2015-12-31,-1.5889368057251,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2016-12-31,-1.81459355354309,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2017-12-31,-1.76858150959015,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2018-12-31,-1.67098450660706,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2019-12-31,-1.71156418323517,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2020-12-31,-1.73211216926575,middle east & north africa,asia
syrian arab republic,syr,government effectiveness,2021-12-31,-1.73978078365326,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,1996-12-31,-0.347959876060486,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,1998-12-31,-0.0441065803170204,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2000-12-31,-0.180450946092606,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2002-12-31,0.277536004781723,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2003-12-31,0.0636451989412308,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2004-12-31,-0.285746335983276,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2005-12-31,-0.461608588695526,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2006-12-31,-0.278217822313309,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2007-12-31,-0.339876115322113,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2008-12-31,-0.339036047458649,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2009-12-31,-0.509100556373596,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2010-12-31,-0.805789709091187,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2011-12-31,-2.01210689544678,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2012-12-31,-2.68227386474609,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2013-12-31,-2.68114280700684,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2014-12-31,-2.74882411956787,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2015-12-31,-2.97408103942871,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2016-12-31,-2.91632318496704,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2017-12-31,-2.62081909179688,middle east & north africa,asia
syrian arab republic,syr,political stability and absence of violence/terrorism,2018-12-31,-2.74368667602539,middle east & north africa,asia
